숲길명,장소명,위도,경도
서울둘레길 2코스,갈림길,37.557705,127.10379
서울둘레길 2코스,갈림길,37.555099,127.10125
서울둘레길 2코스,아차산 조망점,37.56398,127.102036
서울둘레길 2코스,철길 숲길,37.621677,127.086807
서울둘레길 2코스,쉼터,37.621311,127.085884
서울둘레길 2코스,망우공원 인문학 길 인물,37.597836,127.115021
서울둘레길 2코스,쉼터,37.618969,127.090378
서울둘레길 2코스,비상용 사다리,37.617878,127.09243
서울둘레길 2코스,봉화산역 교량  쉼터,37.617638,127.092873
서울둘레길 2코스,쉼터,37.616791,127.094543
서울둘레길 2코스,중랑구 신내동 동네 숲,37.615192,127.095856
서울둘레길 2코스,동네 숲,37.61499,127.09613
서울둘레길 2코스,쉼터,37.611668,127.10527
서울둘레길 2코스,갈림길,37.552265,127.100563
서울둘레길 2코스,갈림길 27,37.621613,127.086609
서울둘레길 2코스,넓은공터,37.570576,127.103973
서울둘레길 2코스,아차산4보루 위,37.571056,127.104179
서울둘레길 2코스,아차산 4보루,37.570637,127.104065
서울둘레길 2코스,갈림길,37.556648,127.1045
서울둘레길 2코스,갈림길,37.562134,127.10154
서울둘레길 2코스,갈림길,37.565388,127.102364
서울둘레길 2코스,갈림길,37.567333,127.102814
서울둘레길 2코스,갈림길,37.571201,127.104675
서울둘레길 2코스,갈림길,37.570683,127.104095
서울둘레길 2코스,약수터 판정표,37.553288,127.10041
서울둘레길 2코스,무대쉼터,37.554436,127.101181
서울둘레길 2코스,아차산,37.56678,127.102722
서울둘레길 2코스,보루 성벽,37.570759,127.103844
서울둘레길 2코스,건물지,37.570904,127.104004
서울둘레길 2코스,갈림길,37.571548,127.103912
서울둘레길 2코스,갈림길,37.544796,127.104622
서울둘레길 2코스,갈림길,37.550625,127.100937
서울둘레길 2코스,갈림길,37.555138,127.101295
서울둘레길 2코스,갈림길,37.555405,127.10154
서울둘레길 2코스,갈림길,37.557976,127.10379
서울둘레길 2코스,갈림길,37.562157,127.101562
서울둘레길 2코스,갈림길,37.564465,127.102379
서울둘레길 2코스,갈림길,37.572186,127.103096
서울둘레길 2코스,저수조,37.571121,127.104202
서울둘레길 2코스,소나무,37.573219,127.100983
서울둘레길 2코스,아차산 장성,37.573364,127.100769
서울둘레길 2코스,조망점,37.576447,127.101715
서울둘레길 2코스,용마산에서 바라본 서울,37.577206,127.102165
서울둘레길 2코스,쉼터,37.578163,127.102455
서울둘레길 2코스,중랑 전망대에서 바라본 서울,37.588718,127.107071
서울둘레길 2코스,박인환 묘소,37.598404,127.114464
서울둘레길 2코스,서울둘레길 2코스 스탬프 승인장소,37.620441,127.085068
서울둘레길 2코스,6호선 화랑대역,37.620613,127.084473
서울둘레길 2코스,서울둘레길 1코스 3번인증장소,37.620388,127.08506
서울둘레길 2코스,화랑대역 4번 출구앞(날머리),37.620628,127.084534
서울둘레길 2코스,갈림길,37.605618,127.108444
서울둘레길 2코스,갈림길,37.60619,127.107956
서울둘레길 2코스,갈림길,37.610928,127.107002
서울둘레길 2코스,갈림길,37.618099,127.092415
서울둘레길 2코스,갈림길,37.62064,127.084663
서울둘레길 2코스,갈림길,37.606216,127.106087
서울둘레길 2코스,갈림길,37.612846,127.101105
서울둘레길 2코스,갈림길,37.613037,127.100891
서울둘레길 2코스,갈림길,37.613258,127.099922
서울둘레길 2코스,근심 먹는 우체통,37.597874,127.114914
서울둘레길 2코스,서울둘레길 구급함,37.597866,127.114899
서울둘레길 2코스,자전거 충돌 주의,37.595276,127.110954
서울둘레길 2코스,쉼터,37.595261,127.110878
서울둘레길 2코스,쉼터,37.593933,127.110176
서울둘레길 2코스,둘레길 단풍,37.58947,127.107864
서울둘레길 2코스,쉼터,37.588768,127.106934
서울둘레길 2코스,쉼터,37.587479,127.107353
서울둘레길 2코스,둘레길  화장실,37.584984,127.107063
서울둘레길 2코스,쉼터,37.584057,127.106285
서울둘레길 3코스,송파둘레길 안내도,37.47797,127.117546
서울둘레길 3코스,갈림길,37.546886,127.1203
서울둘레길 3코스,갈림길,37.554039,127.123062
서울둘레길 3코스,갈림길,37.55381,127.124657
서울둘레길 3코스,갈림길,37.554703,127.125237
서울둘레길 3코스,갈림길,37.554672,127.12896
서울둘레길 3코스,갈림길,37.542931,127.118965
서울둘레길 3코스,갈림길,37.546364,127.12014
서울둘레길 3코스,갈림길,37.563702,127.132919
서울둘레길 3코스,갈림길,37.564693,127.134048
서울둘레길 3코스,갈림길,37.564266,127.150932
서울둘레길 3코스,갈림길,37.564011,127.148567
서울둘레길 3코스,갈림길,37.563683,127.151917
서울둘레길 3코스,갈림길,37.562782,127.155052
서울둘레길 3코스,갈림길,37.557774,127.157463
서울둘레길 3코스,갈림길,37.551891,127.159019
서울둘레길 8코스,멧돼지출현주의,37.615612,126.990318
서울둘레길 3코스,갈림길,37.551353,127.159195
서울둘레길 3코스,갈림길,37.561871,127.158852
서울둘레길 3코스,갈림길,37.561848,127.159485
서울둘레길 3코스,갈림길,37.561157,127.15947
서울둘레길 3코스,갈림길,37.560951,127.159889
서울둘레길 3코스,갈림길,37.560589,127.160057
서울둘레길 3코스,갈림길,37.557236,127.158142
서울둘레길 3코스,갈림길,37.555912,127.1586
서울둘레길 3코스,갈림길,37.555786,127.158821
서울둘레길 3코스,갈림길,37.55373,127.15995
서울둘레길 3코스,갈림길,37.551674,127.158905
서울둘레길 3코스,갈림길,37.536293,127.161362
서울둘레길 3코스,갈림길,37.532032,127.156059
서울둘레길 3코스,갈림길,37.531654,127.154709
서울둘레길 3코스,갈림길,37.53014,127.153328
서울둘레길 3코스,갈림길,37.52676,127.150696
서울둘레길 3코스,갈림길,37.525291,127.149597
서울둘레길 3코스,갈림길,37.517174,127.144135
서울둘레길 3코스,갈림길,37.548088,127.164894
서울둘레길 3코스,갈림길,37.547626,127.165787
서울둘레길 3코스,갈림길,37.543823,127.166229
서울둘레길 3코스,갈림길,37.542084,127.168091
서울둘레길 3코스,갈림길,37.531467,127.153603
서울둘레길 3코스,갈림길,37.530373,127.153526
서울둘레길 3코스,갈림길,37.526314,127.150269
서울둘레길 3코스,갈림길,37.512199,127.135712
서울둘레길 3코스,갈림길,37.512802,127.135223
서울둘레길 3코스,갈림길,37.512684,127.135155
서울둘레길 3코스,갈림길,37.507877,127.136307
서울둘레길 3코스,갈림길,37.506561,127.136444
서울둘레길 3코스,갈림길,37.505058,127.136543
서울둘레길 3코스,갈림길,37.501595,127.137146
서울둘레길 3코스,갈림길,37.501255,127.137764
서울둘레길 3코스,갈림길,37.499554,127.141289
서울둘레길 3코스,둘레길 안내,37.493416,127.138451
서울둘레길 3코스,갈림길,37.491936,127.137772
서울둘레길 3코스,갈림길,37.491142,127.137367
서울둘레길 3코스,갈림길,37.483597,127.134758
서울둘레길 3코스,갈림길,37.486275,127.1353
서울둘레길 3코스,갈림길,37.484112,127.134583
서울둘레길 3코스,갈림길,37.482845,127.131516
서울둘레길 3코스,갈림길,37.478378,127.133217
서울둘레길 3코스,갈림길,37.476749,127.130463
서울둘레길 3코스,갈림길,37.476288,127.126579
서울둘레길 3코스,갈림길,37.476608,127.123795
서울둘레길 3코스,갈림길,37.477608,127.119202
서울둘레길 3코스,갈림길,37.478031,127.117477
서울둘레길 3코스,갈림길,37.488579,127.109291
서울둘레길 3코스,갈림길,37.48856,127.106934
서울둘레길 3코스,갈림길,37.488155,127.106804
서울둘레길 3코스,갈림길,37.488476,127.106125
서울둘레길 3코스,갈림길,37.486622,127.102249
서울둘레길 3코스,갈림길,37.478054,127.119118
서울둘레길 3코스,갈림길,37.490295,127.136856
서울둘레길 3코스,음수대,37.496361,127.142159
서울둘레길 3코스,둘레길 안내판,37.512348,127.138237
서울둘레길 3코스,쉼터,37.486107,127.101921
서울둘레길 3코스,이정표,37.484089,127.134552
서울둘레길 3코스,쉼터,37.54871,127.160004
서울둘레길 3코스,쉼터,37.549141,127.162132
서울둘레길 3코스,소방주차장,37.499138,127.141869
서울둘레길 3코스,갈림길,37.512882,127.134911
서울둘레길 3코스,갈림길,37.506176,127.136505
서울둘레길 3코스,갈림길,37.504898,127.136612
서울둘레길 3코스,갈림길,37.501202,127.137955
서울둘레길 3코스,갈림길,37.488705,127.109192
서울둘레길 3코스,갈림길,37.544796,127.104622
서울둘레길 3코스,갈림길,37.546551,127.106071
서울둘레길 3코스,이정표,37.506393,127.136391
서울둘레길 3코스,갈림길,37.566528,127.141647
서울둘레길 3코스,갈림길,37.565907,127.144188
서울둘레길 3코스,자전거길 안내,37.54327,127.118721
서울둘레길 3코스,광나루 한강공원,37.543594,127.118866
서울둘레길 3코스,서울둘레길 안내판,37.544415,127.119202
서울둘레길 3코스,광나루 안내 센터 화장실,37.550514,127.12162
서울둘레길 3코스,갈림길,37.563232,127.157356
서울둘레길 3코스,갈림길,37.495228,127.139404
서울둘레길 3코스,갈림길,37.493244,127.138428
서울둘레길 3코스,갈림길,37.491943,127.137764
서울둘레길 3코스,고덕산에서 바라본 전망,37.566017,127.14373
서울둘레길 3코스,고덕산길 산책로,37.563095,127.154312
서울둘레길 3코스,서울둘레길 스탬프 인증장소(날머리),37.555237,127.156891
서울둘레길 3코스,송파둘레길 2코스,37.499557,127.141281
서울둘레길 3코스,송파둘레길 코스 안내,37.499237,127.14138
서울둘레길 3코스,이정표,37.499096,127.141258
서울둘레길 3코스,이정표,37.496822,127.14019
서울둘레길 3코스,송파둘레길 장지천길 방향,37.494083,127.138863
서울둘레길 3코스,이정표,37.493317,127.138474
서울둘레길 3코스,이정표,37.491882,127.137741
서울둘레길 3코스,쉼터,37.564556,127.149498
서울둘레길 3코스,갈림길,37.555107,127.156372
서울둘레길 3코스,갈림길,37.486244,127.135315
서울둘레길 3코스,갈림길,37.484058,127.134544
서울둘레길 3코스,갈림길,37.477009,127.131104
서울둘레길 3코스,갈림길,37.47636,127.126511
서울둘레길 3코스,갈림길,37.554848,127.157753
서울둘레길 3코스,송파둘레길 장지천 방향,37.491108,127.137398
서울둘레길 3코스,이정표,37.491066,127.137367
서울둘레길 3코스,이정표,37.490417,127.136848
서울둘레길 3코스,장지 근린공원,37.489452,127.136391
서울둘레길 3코스,이정표,37.488991,127.135948
서울둘레길 3코스,이정표,37.486263,127.135292
서울둘레길 3코스,팔랑팔랑 바람놀이터,37.484974,127.135246
서울둘레길 3코스,이정표,37.484852,127.135025
서울둘레길 3코스,쿵짝쿵짝 음악놀이터,37.485153,127.134766
서울둘레길 3코스,갈림길,37.545719,127.166763
서울둘레길 3코스,갈림길,37.544594,127.166908
서울둘레길 3코스,소박사 정육점식당,37.542084,127.168106
서울둘레길 3코스,길안내,37.541397,127.165039
서울둘레길 3코스,일자산 공원,37.541149,127.164749
서울둘레길 3코스,둘레길 간이식당,37.540928,127.164536
서울둘레길 3코스,일자산 공원 안내,37.532028,127.156105
서울둘레길 3코스,일자산  해맞이광장,37.528275,127.152412
서울둘레길 3코스,일자산 숲길 안내,37.52821,127.152351
서울둘레길 3코스,갈림길,37.512455,127.141846
서울둘레길 3코스,나무 사랑하기 캠페인,37.526836,127.150726
서울둘레길 3코스,둘레길 들꽃 과꽃,37.525921,127.149628
서울둘레길 3코스,갈림길,37.499195,127.142097
서울둘레길 3코스,갈림길,37.512856,127.13504
서울둘레길 3코스,갈림길,37.499348,127.142014
서울둘레길 3코스,갈림길,37.497715,127.141235
서울둘레길 3코스,갈림길,37.49548,127.140114
서울둘레길 3코스,성내천,37.512775,127.135048
서울둘레길 3코스,둘레길 자연보호지역,37.511429,127.135712
서울둘레길 3코스,둘레길 갈대숲,37.509594,127.136108
서울둘레길 3코스,쉼터,37.503944,127.136635
서울둘레길 3코스,갈림길,37.495678,127.139641
서울둘레길 3코스,송파둘레길 안내도,37.495338,127.139442
서울둘레길 3코스,쉼터,37.495205,127.139244
서울둘레길 3코스,메타세콰이어 단풍 낙옆길,37.4944,127.138969
서울둘레길 3코스,쉼터,37.488838,127.135925
서울둘레길 3코스,로즈가든,37.486706,127.135681
서울둘레길 3코스,갈림길,37.494053,127.138954
서울둘레길 3코스,송파둘레길 장지천길,37.476589,127.13018
서울둘레길 3코스,장지천 화장실,37.476311,127.128792
서울둘레길 3코스,장지천길,37.476269,127.128532
서울둘레길 3코스,장지천 생태하천 복원기념비,37.476627,127.123772
서울둘레길 3코스,갈림길,37.476772,127.130463
서울둘레길 3코스,갈림길,37.488731,127.106766
서울둘레길 3코스,갈림길,37.489033,127.108635
서울둘레길 3코스,갈림길,37.488743,127.109169
서울둘레길 3코스,갈림길,37.482239,127.114037
서울둘레길 3코스,갈림길,37.478371,127.117165
서울둘레길 3코스,갈림길,37.495342,127.139503
서울둘레길 3코스,숲길교,37.549885,127.15873
서울둘레길 3코스,갈림길,37.495663,127.139572
서울둘레길 3코스,갈림길,37.49926,127.14122
서울둘레길 3코스,갈림길,37.512836,127.135056
서울둘레길 3코스,갈림길,37.501328,127.137794
서울둘레길 3코스,갈림길,37.501652,127.137184
서울둘레길 3코스,사거리 공터,37.494984,127.139297
서울둘레길 3코스,개방화장실,37.495632,127.140289
서울둘레길 3코스,송파둘레길,37.499241,127.14119
서울둘레길 3코스,성내천 물놀이장 화장실,37.499889,127.141373
서울둘레길 3코스,암사동 생태경관 보전지역,37.550922,127.121765
서울둘레길 3코스,한강 체육공원,37.553398,127.122704
서울둘레길 3코스,식수대,37.553928,127.123016
서울둘레길 3코스,암사 생태공원,37.554173,127.123146
서울둘레길 3코스,광나루 한강공원 주차장,37.554146,127.12336
서울둘레길 3코스,암사 역사공원 화장실,37.557625,127.130173
